dateTime,tempMax,dew,earthSkin,precipitation,pressure,relativeHumidity,specificHumidity,temp,tempMin,tempRange,wetBulb,windSpeed2,windSpeed10,windSpeed10Max,windSpeed10Min,windSpeed10Range,windSpeed50,windSpeed50Max,windSpeed50Min,windSpeed50Range,windDirection10,windDirection50
28/07/18,31.54,25.63,28.13,15.03,98.53,87.06,21,28.07,25.34,-266.95,26.85,2.45,3.55,5.13,1.77,3.37,5.12,6.55,3.64,2.9,239.56,240.38
29/07/18,30.13,26.13,28.03,26.91,98.46,88.75,21.67,28.19,26.44,-269.45,27.16,1.86,2.8,4.53,1.68,2.85,4.38,5.5,3.11,2.39,272.44,272.69
30/07/18,30.19,25.84,27.83,85.55,98.36,89.19,21.3,27.82,26.13,-269.09,26.83,1.87,2.69,3.28,2.14,1.14,4.27,5.61,2.78,2.83,295.56,296.19
31/07/18,30.58,26.13,27.76,51.41,98.11,90.81,21.79,27.8,25.96,-268.52,26.97,3.51,4.97,6.21,3.85,2.37,6.73,8.67,4.73,3.95,306.69,308.31
01/08/18,29.82,25.56,27.21,50.97,98.4,90.12,20.94,27.35,25.42,-268.75,26.45,2.84,4.1,6.1,1.54,4.57,5.79,8.33,3.13,5.19,300.5,301.25
02/08/18,28.55,25.73,26.76,21.76,98.6,92.75,21.12,27.01,25.69,-270.3,26.37,2.48,3.65,5.25,2.48,2.77,5.76,6.64,4.71,1.94,270.81,271.25
03/08/18,29.26,25.52,26.93,55.95,98.68,90.81,20.87,27.17,25.5,-269.39,26.35,2.79,4.06,5.51,2.45,3.07,6.2,6.94,5.06,1.88,270.06,270.5
04/08/18,30.65,25.41,27.36,4.26,98.64,89,20.75,27.45,25.15,-267.65,26.44,2.22,3.24,4.44,2.01,2.42,5.08,6.46,4.39,2.07,269.44,269.94
05/08/18,30.23,25.26,27.55,3.85,98.66,88.19,20.51,27.46,25.69,-268.62,26.36,2.14,3.1,4.7,1.84,2.86,4.84,5.87,3.59,2.27,274,274.31
06/08/18,31.67,24.98,28.28,2.42,98.53,82.12,20.2,28.48,25.09,-266.57,26.73,1.59,2.27,3.59,0.85,2.74,3.2,5.78,1.27,4.51,237.81,238.38
07/08/18,30.85,25.87,28.11,18.92,98.47,86.69,21.36,28.33,26.09,-268.39,27.11,1.26,1.96,3.29,0.95,2.34,2.98,3.91,1.41,2.49,97.56,98.25
08/08/18,31.87,26.25,28.5,0.64,98.53,87.31,21.79,28.65,26.31,-267.59,27.45,2.95,4.31,6.75,2,4.75,6.59,8.45,4.42,4.03,87.44,87.88
09/08/18,32.4,25.96,28.93,0.04,98.76,85.06,21.36,28.85,25.79,-266.52,27.4,2.54,3.7,5.42,1.84,3.58,5.48,6.85,3.48,3.38,93.5,94.06
10/08/18,33.18,25.83,29.47,0.19,98.73,83,21.24,29.2,25.66,-265.63,27.51,1.35,2,2.73,1.51,1.23,3.26,5.3,1.93,3.37,72.44,72.44
11/08/18,30.58,26.19,27.72,37.61,98.44,91.81,21.85,27.66,24.76,-267.33,26.93,1.58,2.3,3.11,1.46,1.65,3.48,5,2.11,2.89,176.5,177.88
12/08/18,30.42,26.07,27.72,24.05,98.27,90.25,21.61,27.84,26,-268.73,26.96,2.19,3.21,4.98,1.49,3.48,4.88,6.09,3.34,2.75,260.06,260.69
13/08/18,30.84,25.81,27.79,16.92,98.42,88.06,21.3,28.04,25.61,-267.92,26.92,0.96,1.48,2.38,0.12,2.26,2.44,4.14,0.2,3.95,224.12,222.12
14/08/18,31.14,25.55,28.49,16.08,98.46,83.38,20.94,28.73,25.75,-267.76,27.14,0.62,0.98,2,0.41,1.59,1.48,3.19,0.46,2.73,197.31,196.81
15/08/18,31.72,26.29,28.48,14.07,98.61,87,21.85,28.71,26.3,-267.73,27.5,1.46,2.24,3.58,0.64,2.94,3.4,5.69,0.95,4.75,90,90.19
16/08/18,31.21,26.97,28.38,10.66,98.63,90.94,22.77,28.63,26.92,-268.86,27.8,2.36,3.51,4.98,2.28,2.7,5.62,6.31,4.44,1.87,74.19,74.88
17/08/18,32.45,26.76,29.01,0.03,98.44,87.75,22.52,29.07,26.58,-267.28,27.92,2.55,3.79,5.52,2.08,3.44,5.66,6.91,4.58,2.34,90.69,91.44
18/08/18,31.91,26.23,29.04,0.02,98.44,83.31,21.79,29.44,26.62,-267.85,27.83,1.32,1.92,3.98,0.42,3.57,2.92,5.72,0.58,5.14,113.19,113.62
19/08/18,33.29,26.37,29.67,5.48,98.43,82.38,21.97,29.81,27.24,-267.1,28.09,0.8,1.27,2.45,0.18,2.27,1.94,3.46,0.21,3.25,205.69,203.56
20/08/18,32.33,26.85,28.98,4.73,98.56,88.31,22.58,29.05,26.5,-267.31,27.95,1.84,2.77,4.05,1.43,2.62,4.55,6.96,2.77,4.19,88,88.44
21/08/18,31.73,26.65,28.81,2.67,98.53,88.56,22.34,28.8,26.04,-267.46,27.73,3.04,4.41,6.59,2.54,4.05,6.48,8.08,5.23,2.84,72.88,73.75
22/08/18,32.42,26.98,29.12,7.44,98.45,88.12,22.77,29.21,27.04,-267.76,28.09,1.99,2.99,4.41,1.61,2.8,4.52,5.74,2.73,3.02,121,121.69
23/08/18,32.56,26.35,29.19,19.22,98.52,84.12,21.97,29.43,26.17,-266.76,27.89,1.04,1.51,2.45,0.39,2.06,2.41,4.94,0.52,4.41,169.5,169.19
24/08/18,29.42,26.62,27.52,46.25,98.58,93.75,22.28,27.71,26.17,-269.9,27.16,1.73,2.58,3.79,0.88,2.91,3.94,4.75,1.52,3.23,285.75,286.06
25/08/18,28.76,26.14,27.01,25.04,98.48,94.12,21.67,27.15,25.84,-270.24,26.65,1.61,2.43,3.45,1.05,2.39,3.95,5.94,1.41,4.52,269.69,271.12
26/08/18,30.48,26.11,27.69,2.41,98.41,91.38,21.67,27.68,25.65,-268.32,26.9,1.54,2.29,3.11,1.42,1.69,3.7,5.51,2.01,3.49,286.25,287.62
27/08/18,31.27,26.34,28.61,0.38,98.53,86.75,21.91,28.82,26.04,-267.91,27.58,1.02,1.5,3.55,0.45,3.09,2.04,4.2,0.55,3.66,205.88,205.31
28/08/18,29.27,26.16,27.31,0.48,98.71,92.12,21.67,27.55,26.23,-270.1,26.86,2.2,3.3,4.84,0.98,3.85,5.12,6.41,1.58,4.83,104.56,104.75
29/08/18,31.18,26,28.19,8.74,98.8,87.69,21.42,28.3,25.13,-267.1,27.15,1.84,2.67,4.98,0.46,4.52,3.83,6.06,0.66,5.41,119.19,119.69
30/08/18,32.09,26.55,28.69,17.24,98.63,89.25,22.16,28.55,25.98,-267.05,27.55,1.1,1.75,2.62,1.03,1.59,2.99,4.98,1.13,3.84,227.5,227.94
31/08/18,31.51,26.37,28.29,23.94,98.65,90.06,21.97,28.2,26.1,-267.74,27.29,1.05,1.57,3.23,0.2,3.02,2.59,5.57,0.22,5.35,243.5,244.44
01/09/18,31.2,26.05,28.37,12.25,98.73,88.38,21.48,28.24,25.94,-267.88,27.15,1.18,1.77,2.47,1.05,1.41,2.67,3.48,1.95,1.52,220.44,220.06
02/09/18,30.47,25.82,27.44,17.44,98.78,90.94,21.18,27.46,25.38,-268.06,26.64,1.65,2.45,4.2,0.78,3.41,3.73,5.02,1.41,3.6,160.19,159.12
03/09/18,31.07,25.32,28.06,22.06,98.79,86.06,20.57,27.98,24.74,-266.82,26.65,1.02,1.53,2.77,0.38,2.4,2.44,4.66,0.46,4.2,152.88,152.69
04/09/18,30.38,25.62,27.55,39.12,98.8,89.5,20.94,27.55,25.57,-268.35,26.58,1.53,2.28,3.13,1.01,2.12,3.5,5.11,1.78,3.33,90.38,90.75
05/09/18,30.65,25.9,27.52,39.75,98.72,90.81,21.36,27.58,24.8,-267.3,26.74,1.72,2.56,3.09,2.04,1.06,3.99,5.38,2.93,2.45,209.88,195.94
06/09/18,30.17,25.81,27.62,7.06,98.74,88.88,21.18,27.85,25.44,-268.42,26.83,1.34,2.02,3.22,0.8,2.42,3.08,5.25,1.2,4.05,188.06,189.31
07/09/18,28.61,25.49,26.54,2.58,98.83,92.75,20.75,26.76,25.3,-269.85,26.12,3.01,4.47,8.04,1.76,6.28,6.54,11.08,3.92,7.16,86.88,87.81
08/09/18,29.72,25.26,26.9,0.74,98.91,89.81,20.45,27.11,25.12,-268.56,26.19,3.67,5.45,7.86,2.26,5.6,7.88,10.91,5,5.91,123,123.69
09/09/18,30.34,24.73,26.96,0.01,99.23,88.44,19.78,26.87,23.77,-266.58,25.8,1.88,2.9,4.25,1.92,2.33,4.53,5.2,3.93,1.27,201.62,201.88
10/09/18,30.33,24.91,27.06,0,99.36,88.75,19.96,26.99,24.03,-266.85,25.95,2.09,3.13,4.66,2.05,2.6,5.11,6.2,3.88,2.32,243.44,243.62
11/09/18,30.6,25.31,27.22,0.29,99.27,89.69,20.45,27.22,24.18,-266.73,26.26,2.34,3.47,5.14,2.07,3.07,5.52,6.38,4.21,2.18,249.06,249.62
12/09/18,31.43,25.76,27.62,4.7,98.99,89.19,21.06,27.77,24.94,-266.66,26.76,2.58,3.84,5.48,2.41,3.07,6.06,7.23,5.25,1.98,255,255.88
13/09/18,31.33,25.34,27.48,2.03,99,87.75,20.57,27.65,25.23,-267.06,26.5,2.77,4.12,5.45,2.71,2.74,6.4,7.1,5.84,1.26,271.75,272.31
14/09/18,31.21,24.36,26.88,0.02,99.18,86.31,19.35,26.97,23.3,-265.24,25.66,2.16,3.26,4.04,2.23,1.8,5.36,6.53,4.07,2.45,270.81,271.5
15/09/18,31.48,24.22,26.83,0,99.32,85.69,19.17,26.95,23.05,-264.71,25.58,2,3.09,4.07,2.07,2,5.18,7.12,3.65,3.47,275.5,275.94
16/09/18,30.97,23.51,26.35,0,99.2,84.31,18.37,26.52,22.62,-264.81,25.02,2.03,3.19,4.25,2.29,1.96,5.09,7.2,3.32,3.88,265.06,265.44
17/09/18,31.82,23.8,26.86,0,99.07,83.5,18.74,27.01,22.32,-263.65,25.4,1.57,2.58,3.57,2.04,1.53,4.23,5.45,2.55,2.9,276.56,277
18/09/18,31.19,23.83,26.57,0,99.09,84.88,18.74,26.76,23,-264.95,25.3,1.61,2.7,4.15,1.88,2.27,4.2,5.17,2.26,2.91,297.88,298.12
19/09/18,31.75,23.22,26.48,0,99.09,80.69,18.07,27,21.86,-263.27,25.11,1.31,2.09,3.56,0.32,3.24,3.09,4.6,0.42,4.18,282.19,282.62
20/09/18,31.67,24.23,27.2,0.12,99.09,83.12,19.23,27.48,22.72,-264.2,25.86,1.34,2.1,3.12,0.73,2.4,3.21,6.38,1.02,5.35,101,101.25
21/09/18,29.47,24.98,26.49,2.43,99.2,90.69,20.08,26.65,24.72,-268.4,25.81,4.31,6.31,8.26,3.52,4.73,8.9,10.75,6.56,4.19,82.06,83
22/09/18,28.71,24.53,26.07,2,99.33,90.44,19.53,26.24,24.1,-268.54,25.38,5.39,7.86,10.67,5.82,4.85,10.81,13.66,8.77,4.89,105.38,106.44
23/09/18,30.01,24.15,26.43,1.09,99.6,86.94,18.98,26.58,24.04,-267.17,25.36,2.68,4.05,5.41,2.32,3.1,6.2,8.34,4.82,3.52,137,138
24/09/18,30.85,24.18,26.8,0.59,99.45,85.62,19.1,26.93,23.76,-266.06,25.55,2.27,3.45,5.22,2.43,2.79,5.73,6.4,4.51,1.89,205.06,205.38
25/09/18,30.05,23.26,25.75,0.23,99.3,86.38,18.07,25.87,22.75,-265.85,24.56,2.4,3.69,5.98,2.04,3.94,5.79,7.45,3.98,3.47,263.44,263.75
26/09/18,30.23,23.35,26.07,0.89,99.25,86.5,18.19,25.93,21.35,-264.27,24.64,1.39,2.27,3.34,1.77,1.57,3.5,4.22,2.44,1.78,277.81,278.44
27/09/18,30.88,23.23,26.5,0.41,99.36,82.25,18.01,26.69,22.42,-264.7,24.96,1.37,2.14,3.34,1.12,2.22,3.27,4.34,1.65,2.7,278.75,279.19
28/09/18,31.63,22.84,26.4,0,99.47,80.06,17.58,26.74,22.33,-263.85,24.79,1.23,2.07,2.87,1.63,1.23,3.05,3.95,1.84,2.1,255.25,255.44
29/09/18,31.4,22.03,25.42,0,99.5,81.56,16.72,25.66,21.35,-263.1,23.84,1.65,2.77,3.63,2.11,1.52,4.63,6.2,2.54,3.67,269.44,269.69
30/09/18,31.21,21.42,24.85,0,99.41,81.12,16.17,25.09,19.75,-261.69,23.26,1.78,2.95,3.74,2.36,1.38,4.89,6.8,3.38,3.41,271.06,271.62
01/10/18,31.37,22,25.27,0,99.45,81.38,16.72,25.62,20.12,-261.89,23.81,1.55,2.57,3.16,1.59,1.58,4.07,5.65,2.41,3.23,264.81,265.19
02/10/18,31.69,22.33,25.8,0,99.51,79.88,17.09,26.32,20.68,-262.15,24.33,1.27,2.1,2.91,1.23,1.67,3.15,4.45,1.73,2.71,275.5,275.75
03/10/18,31.67,22.38,25.65,0,99.49,80.88,17.09,26.1,21.16,-262.64,24.24,1.41,2.3,3.06,1.54,1.52,3.34,4.36,2.34,2.03,258.81,259.19
04/10/18,32.58,21.23,26.11,0,99.61,71.25,15.93,27.23,21.42,-261.99,24.23,0.84,1.26,1.97,0.69,1.27,1.71,2.67,0.93,1.74,249.62,250
05/10/18,31.93,21.82,26.32,0,99.68,72.62,16.48,27.33,22.76,-263.98,24.58,0.87,1.34,2.33,0.62,1.7,1.89,4.08,0.71,3.37,243.06,243.44
06/10/18,31.62,22.2,25.8,0,99.61,79.94,16.91,26.13,21.12,-262.65,24.17,1.21,2.09,2.57,1.46,1.11,3.27,5.03,1.66,3.37,261.81,262.31
07/10/18,31.24,21.19,25.48,0,99.61,73.38,15.87,26.53,22.27,-264.18,23.86,0.82,1.2,1.87,0.78,1.09,1.63,2.57,0.91,1.66,251.56,252
08/10/18,31.69,20.8,25.52,0,99.48,70.81,15.5,26.76,21.26,-262.72,23.78,0.87,1.27,2,0.59,1.41,1.69,2.59,0.77,1.81,184.31,184.56
09/10/18,31.86,21.09,25.44,0,99.39,75.75,15.81,26.01,20.59,-261.88,23.55,1.23,2.15,3.22,1.03,2.19,3.48,6.09,1.2,4.89,160.06,160.44
10/10/18,30.12,20.83,24.26,0,99.46,80.88,15.56,24.52,19.47,-262.5,22.68,1.99,3.19,4.78,2.01,2.77,5.06,6.74,3.39,3.35,114.31,114.56
11/10/18,29.17,20.64,24.01,0,99.59,81.06,15.32,24.3,20.05,-264.03,22.47,1.75,2.88,4.58,2.1,2.48,4.55,5.86,3.27,2.59,91.44,91.56
12/10/18,29.12,21.55,24.63,0,99.71,83.81,16.24,24.62,20.62,-264.65,23.08,1.75,2.74,4.15,1.69,2.46,4.21,6.35,2.8,3.55,70.69,70.81
13/10/18,29.51,20.19,24.47,0,99.74,74.19,14.89,25.31,21.77,-265.41,22.75,0.98,1.45,2.61,0.69,1.92,1.98,3.28,0.76,2.52,225.88,227
14/10/18,28.83,17.96,22.23,0,99.73,73.88,12.94,23.19,18.37,-262.69,20.57,1.66,2.7,4.7,1.59,3.1,4.01,5.98,2.21,3.77,282.19,282.25
15/10/18,29.69,16.84,22.06,0,99.82,65.5,12.08,23.94,17.57,-261.02,20.39,1.09,1.62,2.12,0.84,1.29,2.19,2.85,1.12,1.72,234.62,234.44
16/10/18,30.89,18.9,23.41,0,99.78,70.25,13.79,24.87,18.3,-260.56,21.89,1.19,1.84,3.1,0.88,2.22,2.55,4.34,1.23,3.11,169.19,169.56
17/10/18,30.35,19.26,23.65,0,99.61,73.5,14.1,24.58,19.43,-262.23,21.92,1.12,1.84,2.63,1.24,1.39,2.7,4.05,1.38,2.68,197.62,197.81
18/10/18,31.7,18.9,24.12,0,99.58,68.88,13.79,25.39,20.72,-262.17,22.15,0.81,1.3,2.22,0.32,1.89,1.84,3.56,0.25,3.31,208.19,208.69
19/10/18,30.22,18.73,23.32,0,99.67,72.25,13.61,24.26,20.38,-263.31,21.49,1.12,1.88,3.01,0.59,2.41,2.84,5.59,0.79,4.8,236.5,236.62
20/10/18,31.74,18.4,23.98,0,99.85,67.62,13.31,25.21,19.84,-261.26,21.8,0.85,1.41,2.2,0.48,1.73,2.03,3.57,0.45,3.13,181.38,197.38
21/10/18,31,18.7,23.83,0,99.9,71.81,13.55,24.4,19.23,-261.38,21.55,1.05,1.91,2.64,0.8,1.84,3,4.98,0.91,4.06,60.31,60.12
22/10/18,30.34,16.58,22.51,0,99.82,67.56,11.9,23.38,18.37,-261.17,19.98,1.3,2.28,3.1,1.29,1.8,3.5,4.35,1.54,2.81,267.5,282.31
23/10/18,28.6,13.95,20.47,0,99.87,58.38,10.01,22.73,16.92,-261.47,18.33,1.2,1.8,2.7,1.06,1.64,2.47,3.82,1.52,2.31,273.25,273.5
24/10/18,28.66,15.13,20.5,0,99.9,65.06,10.86,22.23,15.32,-259.81,18.69,1.24,1.95,3.04,1.23,1.8,2.76,4.64,1.79,2.85,206.44,206.38
25/10/18,29.23,15.3,21.03,0,100.03,63.94,10.93,22.81,17.19,-261.11,19.05,0.93,1.51,2.21,0.38,1.82,2.12,3.44,0.33,3.1,115.69,115.5
26/10/18,29.09,15.88,21.37,0,100.16,64.62,11.35,23.17,16.77,-260.83,19.53,1.05,1.57,2.77,0.59,2.19,2.1,3.59,0.8,2.8,112.75,112.56
27/10/18,28.94,15.62,21.5,0,100.19,62.94,11.11,23.28,18.85,-263.06,19.44,0.85,1.31,2.06,0.4,1.67,1.82,2.83,0.52,2.3,150.81,151.19
28/10/18,28.75,14.81,21.16,0,100.17,60.88,10.56,23.21,16.27,-260.67,19.01,0.62,0.97,2.08,0.45,1.63,1.38,3.4,0.6,2.8,176.75,178.12
29/10/18,29.05,14.14,20.97,0,100.1,57.19,10.13,23.42,18.19,-262.28,18.78,0.67,0.98,1.45,0.23,1.22,1.32,2.07,0.28,1.79,216.38,217.06
30/10/18,29.6,14.78,21.11,0,100.08,61.56,10.56,22.82,17.06,-260.61,18.8,0.88,1.43,1.95,0.47,1.48,2.05,2.99,0.59,2.4,132.88,133.12
31/10/18,29.04,15.7,21.08,0,100.11,67.81,11.23,22.26,15.83,-259.95,18.98,1.06,1.81,2.57,0.66,1.91,2.67,4.44,0.64,3.8,192.38,192.5
01/11/18,29.62,15.35,21.27,0,100.02,62.88,10.93,23.15,16.92,-260.45,19.26,0.81,1.3,2.05,0.02,2.03,1.84,3.24,0.07,3.17,136.5,129
02/11/18,29.19,15.4,21.25,0,99.93,61.88,10.99,23.39,17.97,-261.93,19.4,0.68,1.02,1.93,0.53,1.4,1.38,2.96,0.6,2.36,134.88,135.25
03/11/18,29.35,16.77,21.62,0,99.85,70.88,12.02,22.6,16.76,-260.56,19.69,1.48,2.52,3.93,1.27,2.66,3.88,5.84,1.77,4.06,121.5,122.56
04/11/18,28.83,18.58,22.87,0,99.81,73.62,13.49,23.76,18.92,-263.24,21.16,1.39,2.09,4.51,0.05,4.46,3.22,7.27,0.11,7.16,139.25,163.06
05/11/18,28.57,16.94,21.37,0,99.85,76,12.15,21.81,16.36,-260.94,19.37,1.45,2.56,3.55,1.44,2.12,4.23,6.48,1.65,4.84,262.44,261.75
06/11/18,25,12.15,16.83,0,99.97,72.81,8.91,17.49,11.93,-260.08,14.82,1.81,3.02,4.17,2.5,1.67,4.88,6.49,2.84,3.65,289,289.56
07/11/18,25.87,10.4,16.94,0,100.11,61.5,7.87,18.57,11.44,-258.73,14.48,1.08,1.81,2.75,0.63,2.12,2.65,4.78,0.83,3.95,248.75,249.75
08/11/18,25.48,9.88,16.66,0,100.09,57.81,7.63,18.73,12.62,-260.3,14.3,0.95,1.47,2.01,0.64,1.37,2.02,3.02,0.6,2.41,252.88,253.12
09/11/18,25.43,10.79,16.69,0,99.94,61.12,8.12,18.73,12.13,-259.86,14.76,1.03,1.59,2.45,0.62,1.83,2.2,3.88,0.88,3.01,258,258.31
10/11/18,25.51,11.76,17.15,0,100.02,63.25,8.67,19.21,12.72,-260.35,15.48,0.86,1.34,2.27,0.2,2.07,1.87,3.46,0.16,3.3,277.5,277.12
11/11/18,26.53,12.41,17.93,0,100.07,62.31,9.03,20.17,13.51,-260.13,16.29,0.88,1.29,2.71,0.51,2.2,1.73,3.85,0.52,3.33,278.69,278.88
12/11/18,25.83,12.88,17.59,0,99.87,67.06,9.34,19.45,12.9,-260.21,16.16,1.3,2.05,3.31,1.3,2.02,2.98,5.29,1.88,3.4,232.56,232.56
13/11/18,27.41,12.66,18.58,0,99.6,61.44,9.22,20.83,13.78,-259.51,16.74,1.11,1.7,2.74,0.43,2.32,2.34,3.92,0.55,3.38,213.44,214.69
14/11/18,29.13,13.12,19.84,0,99.69,58.88,9.46,22.05,15.49,-259.51,17.58,0.82,1.23,1.96,0.62,1.34,1.67,2.9,0.83,2.07,102.12,101.19
15/11/18,28.86,14.54,20.58,0,99.93,64.56,10.38,21.9,16.62,-260.91,18.22,0.95,1.58,2.33,0.41,1.92,2.3,3.38,0.41,2.98,224.69,225.12
16/11/18,26.95,12.71,18.68,0,99.87,68.88,9.22,19.25,14.37,-260.57,15.98,2.11,3.45,5.34,2.1,3.23,5.48,7.62,3.15,4.47,292.25,292.5
17/11/18,27.05,10.54,17.33,0,99.81,63.69,8,18.14,11.37,-257.48,14.33,1.87,3.2,4.54,2.39,2.15,5.25,7.89,2.88,5.01,262.12,262.56
18/11/18,26.44,10.05,17.42,0,99.97,55.94,7.69,19.55,13.65,-260.36,14.8,0.89,1.41,2.94,0.19,2.75,1.98,4.96,0.24,4.71,187.19,187.94
19/11/18,26.96,10.91,17.87,0,100.16,57.75,8.18,19.87,12.69,-258.88,15.39,1.21,1.9,3.45,0.75,2.7,2.73,5.7,0.8,4.9,95.25,95.5
20/11/18,28.3,11.5,18.81,0,100.12,53.88,8.48,21.56,15.64,-260.49,16.53,0.91,1.29,2.49,0.26,2.23,1.73,3.2,0.37,2.84,231.94,232.12
21/11/18,27.83,10.79,18.31,0,100.17,55.31,8.12,20.61,14.9,-260.2,15.7,1.12,1.7,2.67,0.6,2.07,2.37,3.35,0.81,2.54,310.69,310.69
22/11/18,26.12,9.38,17.24,0,100.26,50.88,7.39,20.16,15.36,-262.38,14.77,0.8,1.13,1.99,0.52,1.46,1.47,2.55,0.69,1.87,255.81,256.62
23/11/18,26.96,9.62,17.36,0,100.31,56.62,7.51,18.88,13.44,-259.63,14.25,1.72,2.87,4.59,1.05,3.54,4.37,7.34,1.45,5.9,288.25,288.62
24/11/18,26.64,8.61,16.62,0,100.25,56.94,6.96,18.02,10.62,-257.13,13.31,2.05,3.18,5.51,1.34,4.18,5,7.55,1.88,5.66,284.44,284.88
25/11/18,26.4,8.45,16.74,0,100.19,52.62,6.9,18.91,11.8,-258.55,13.69,1.05,1.56,2.23,1.01,1.23,2.13,3.43,1.11,2.32,281.38,281.88
26/11/18,25.92,9.89,17.09,0,100.11,54.69,7.63,19.59,13.45,-260.68,14.74,0.63,0.92,1.5,0.05,1.45,1.24,2.23,0.11,2.12,228.94,230.19
27/11/18,24.84,10.51,17.05,0,100.29,59.12,7.93,18.92,12.58,-260.88,14.71,1.08,1.62,2.74,0.43,2.31,2.25,3.38,0.58,2.8,99.81,99.5
28/11/18,26.67,12.25,18.9,0,100.31,62.62,8.91,19.92,14.04,-260.52,16.08,1.06,1.74,2.68,0.16,2.52,2.66,5.11,0.2,4.91,141.94,141.31
29/11/18,26.8,13.1,19.17,0,100.36,66,9.4,20.08,13.79,-260.14,16.58,0.86,1.48,2.43,0.37,2.06,2.21,4.12,0.49,3.63,258.88,260.25
30/11/18,25.59,11.84,17.71,0,100.33,64.25,8.67,19.12,13.65,-261.21,15.48,1.38,2.22,2.88,1.45,1.42,3.16,4.15,2.08,2.07,276.69,277
01/12/18,26.23,8.2,16.6,0,100.11,53.38,6.84,18.64,11.24,-258.16,13.42,1.3,2.04,3.02,0.3,2.71,2.91,4.83,0.4,4.43,274.19,274.5
02/12/18,25.47,7.21,16.04,0,100.02,48.81,6.35,18.54,12.64,-260.32,12.87,1.02,1.47,2.31,1.09,1.22,1.95,2.8,1.52,1.28,257.94,258.06
03/12/18,24.95,7.37,16.02,0,100.14,50.5,6.41,18.19,11.4,-259.6,12.78,1.02,1.52,2.2,0.99,1.21,2.06,3.18,1.16,2.03,259.94,260.56
04/12/18,25.44,7.6,16.26,0,100.27,49.38,6.53,18.76,12.3,-260.02,13.18,0.92,1.32,2.2,0.91,1.28,1.74,2.66,1.27,1.38,263.44,263.88
05/12/18,25.44,7.16,16.49,0,100.04,48.56,6.35,18.74,13.21,-260.92,12.95,1.14,1.71,2.5,0.62,1.88,2.33,3.17,0.82,2.35,279,279.31
06/12/18,24.46,6.77,15.32,0,99.94,51,6.16,17.43,12.82,-261.51,12.1,1.01,1.52,2.39,0.12,2.27,2.09,3.4,0.16,3.23,206.81,207.38
07/12/18,24.3,7.04,14.76,0,100.04,55.19,6.29,16.5,10.3,-259.16,11.76,1.48,2.29,3.29,1.84,1.45,3.2,3.91,2.33,1.58,291.81,292.31
08/12/18,23.56,6.46,14.51,0,100.18,53.94,6.04,16.41,9.66,-259.25,11.44,1.05,1.68,2.64,0.57,2.07,2.36,4.24,0.77,3.48,293,293.12
09/12/18,23.75,5.69,14.23,0,100.08,48,5.74,17.23,9.94,-259.35,11.47,0.88,1.23,2.61,0.29,2.32,1.6,3.62,0.38,3.24,265.94,265.94
10/12/18,23.19,5.45,14.15,0,100.02,48,5.62,16.85,10.3,-260.26,11.15,1.03,1.5,2.75,0.08,2.68,2.01,3.63,0.09,3.55,108,108.38
11/12/18,23.6,5.8,14.8,0,100.09,48.44,5.8,17.09,10.69,-260.24,11.44,0.91,1.37,2.27,0.74,1.53,1.86,3.51,0.83,2.67,180.44,179.81
12/12/18,24.33,7.28,15.72,0,100.23,55.25,6.41,16.78,12,-260.81,12.03,1.27,2.01,3.98,0.87,3.11,3.33,7.38,0.92,6.45,215.44,215.38
13/12/18,23.52,10.19,16.21,0,100.42,69.56,7.75,16.3,11.44,-261.06,13.24,1.44,2.41,3.02,1.65,1.36,3.98,5.77,1.76,4.02,188.62,188.69
14/12/18,23.51,9.16,15.52,0,100.62,67.94,7.2,15.65,10.15,-259.8,12.4,1.69,2.94,3.53,2.42,1.11,4.66,5.86,3.33,2.53,296.12,296.19
15/12/18,22.98,4.92,14.01,0,100.66,54.31,5.37,14.96,7.76,-257.93,9.94,1.55,2.51,3.15,1.66,1.49,3.8,6.01,2.4,3.61,290.75,291
16/12/18,22.41,2.71,13.08,0,100.69,44.62,4.58,15.3,8.58,-259.31,9.01,0.95,1.45,2.38,0.62,1.76,1.98,3.61,0.66,2.95,273.81,273.38
17/12/18,23.26,2.9,13.8,0,100.49,43.75,4.7,15.73,9.17,-259.06,9.32,1.01,1.58,2.46,0.63,1.84,2.2,3.78,0.66,3.12,276.69,276.81
18/12/18,23.39,3.92,14.03,0,100.37,48.25,5.07,15.37,9.65,-259.41,9.64,1.26,2.12,2.98,1.35,1.62,3.09,4.91,1.5,3.41,268.75,269.5
19/12/18,21.9,2.08,12.26,0,100.34,48.75,4.46,13.55,6.64,-257.89,7.82,1.47,2.49,3.28,1.67,1.61,3.77,5.88,1.85,4.02,273.38,273.69
20/12/18,22.55,2.29,11.84,0,100.33,48.56,4.52,13.39,6.96,-257.56,7.83,1.38,2.35,3.08,1.61,1.47,3.47,5.04,1.77,3.27,289.38,290
21/12/18,22.09,1.44,11.15,0,100.26,47.19,4.21,13.13,5.37,-256.42,7.29,1.49,2.45,3.28,1.52,1.77,3.54,4.46,2.12,2.34,287.5,287.69
22/12/18,21.78,0.6,11.09,0,100.32,44.25,3.97,13.31,5.84,-257.21,6.95,0.98,1.62,2.66,0.23,2.43,2.34,4.18,0.2,3.98,180.81,194.88
